Row.names	Apap_The_002_1	Apap_The_002_2	Apap_The_002_3	Apap_The_024_1	Apap_The_024_2	Apap_The_024_3	Apap_Tox_002_2	Apap_Tox_002_3	Apap_Tox_024_1	Apap_Tox_024_2	Con_DMSO_002_1	Con_DMSO_002_2	Con_DMSO_002_3	Con_DMSO_024_1	Con_DMSO_024_2	Con_DMSO_024_3
ENSG00000260830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260837	0	0	0	2	7	0	16	0	0	0	0	1	0	0	0	0
ENSG00000260838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260852	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260853	0	0	0	18.79	0	0	0	0	0	0	0	0	21	0	0	0
ENSG00000260854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260855	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260861	0.22	0	0	0	0.35	12	0	0	0	0	7.06	0	0	0	0	0
ENSG00000260862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260869	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260876	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260879	0	0	0	0	0	33.28	0	0	0	0	0	0	0	0	0	0
ENSG00000260880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260882	0	0	0	0	0	0	0	0	0	0	0	709	0	0	0	0
ENSG00000260883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260886	0	0	0	13.08	0	0	0	0	79.25	0	0	0	0	110	1	0
ENSG00000260887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260896	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000260897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260898	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0
ENSG00000260899	0	0	0	0	0	0	0	0	0	0	0	277.58	0	0	0	0
ENSG00000260900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260903	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260908	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0
ENSG00000260909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260912	128	17	0	18	0	0	1	0	0	0	1	0	0	0	0	0
ENSG00000260913	0.26	14.2	0	0	28.99	0	0	1.74	0	0	0	0	0	0	0	0
ENSG00000260914	0	232.58	277.89	0	0	5.32	48.9	0	0	45	195.57	263.97	1.44	83	309	0
ENSG00000260916	2038	4300.63	1852	2287.18	3144.26	1281.63	3227	2899	2589	3885.05	2704	2209	2714	3765	8779.5	8433
ENSG00000260917	0	243.9	17	24.01	64	13	0	18	0	6	0	62	0	0	0	0
ENSG00000260918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260920	74	69	1	1	0	0	116	0	0	17	9	2	1	4	0	0
ENSG00000260921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260923	0	53	0	38.73	0	51	52.97	0	0	0	0	0	0	0	1	1
ENSG00000260924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260932	0	0	48	0	6	0	0	0	0	52	0	0	0	0	0	0
ENSG00000260933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260934	485.07	160.24	146.62	20.89	106.19	18.13	328.62	360.18	927.61	436.24	541.96	411.32	695.23	0	1384.48	876.44
ENSG00000260936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260940	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260941	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0
ENSG00000260942	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260963	1	0	32	165	50	216	0	80	0	143	182	0	0	0	2	0
ENSG00000260965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260966	0	57	1	0	0	0	0	6	85	65	1	68	0	1	0	0
ENSG00000260967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260971	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0
ENSG00000260972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260975	0	45.35	0	0	0	0	0	0	0	0	8	0	0	1	0	0
ENSG00000260976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260977	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260979	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260986	0	1	0	0	0	0	47	0	0	0	0	15	0	0	0	0
ENSG00000260988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260989	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0
ENSG00000260990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260997	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260999	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0
ENSG00000261000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261007	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
ENSG00000261008	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261011	0	0	0	0	0	0	2	0	0	0	0	0	0	0	152	0
ENSG00000261012	235	423	439	364	758	213	442	572	663	356	1372	220	1747	1167	681	646
ENSG00000261013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261024	0	0	0	2.02	0	0	0	0	0	0	148.42	0	0	0	0	0
ENSG00000261025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261038	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261051	0	25	0	54	0	0	6	10	1	81	11	3	0	0	0	13
ENSG00000261052	2552.82	4963.43	3275.48	2231.49	2897.22	1265.7	3471.69	2604.86	1419.17	2851.63	2354.16	3250.2	2813.56	2846.2	1200.94	1784.14
ENSG00000261053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261054	0	0	0	0	0	0	0	26	0	0	0	1	0	0	0	0
ENSG00000261055	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0
ENSG00000261056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261058	1	86	147	15	59	90	182	0	135	0	0	3	0	0	0	0
ENSG00000261060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261061	97	17	18	4	10	55	85	39	68	46	0	2	0	0	0	0
ENSG00000261063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261064	0	94	0	0	0	0	0	16	0	0	0	0	0	0	0	0
ENSG00000261065	578.57	601.05	0	401.06	313.76	195.81	632.21	387.49	133.11	608.62	203.86	130.05	1024.31	186.05	1005.06	78.56
ENSG00000261066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261069	186	105	5	112.06	130	38	341	4	0	0	1	495	0	1	5	0
ENSG00000261070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261071	17.46	0	0	21.4	0	0	0	0	0	0	0	43	0	189.15	0	0
ENSG00000261072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261079	0	117.03	0	28	89	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261082	0	0.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261087	0	0	29	51	0	0	40	31	0	0	147	0	0	0	0	0
ENSG00000261089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261093	115.94	0	0	0	271.12	42.16	130.76	22.66	0	8.78	0	191.57	0	187.85	0	0
ENSG00000261094	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
ENSG00000261095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261097	0	0	35	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000261098	0	0	0	1	0	0	0	11	0	0	0	0	0	0	0	0
ENSG00000261101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261113	0	32	8	0	0	16.09	0	0	89.21	0	0	0	0	216.63	0	0
ENSG00000261114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261115	0	0	0	8	82	0	0	24	0	0	0	0	0	0	0	0
ENSG00000261116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261118	0	0	0	29	0	0	158	0	0	48	0	0	1	0	0	0
ENSG00000261120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261126	0	0	0	0	0	0	0	19.73	0	0	0	0	1.16	0	0	0
ENSG00000261127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261130	0	39.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261131	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0
ENSG00000261135	0	0	0	1	0	0	0	0	99	0	0	0	0	0	0	2
ENSG00000261136	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261143	0	0	0	0	0	0	96	0	102.65	0	0	1	0	0	0	0
ENSG00000261144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261147	0	0	0	0	0	0	0	0	0	0	0	0	0	73.65	0	0
ENSG00000261150	2	197.19	0	640.99	594.98	267	233.99	113	65	333	224.87	175.94	0	385.23	785	561
ENSG00000261151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261167	0	0	3	38	2	0	69	31	78	1	0	0	0	0	285	386
ENSG00000261168	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0
ENSG00000261170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261175	0	30	0	19	7	52	90	52	0	0	0	1	0	0	0	0
ENSG00000261176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261177	0	3.02	16.41	0.38	0	0	0	100.1	0	0.89	1.01	0	0	0	0	0
ENSG00000261178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261183	0	0	64	67	82	77	10	0	0	0	0	0	0	0	0	0
ENSG00000261184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261188	0	95	0	0	0	0	0	17	1	123	0	0	1	0	0	0
ENSG00000261189	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261205	0	0	0	0	0	0	3.62	0	0	0	0	0	0	0	0	0
ENSG00000261206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261211	0	6.44	0	7.44	10.65	30.83	0	0	0	0	0	0	0	0	0	0
ENSG00000261212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261215	0	36.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261216	0	0	0	0	0	0	0	0	1.14	0	0	0	0	0	0	0
ENSG00000261217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261221	0	48	50	76	18	0	57	105	0	141	44	0	0	0	0	3
ENSG00000261222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261236	743	833	602	737	476	358	413	95	123	73	89	426	1463	0	12	219
ENSG00000261238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261240	0	0	0	0	0	0	0	0	8.94	0	0	0	0	0	0	0
ENSG00000261241	0	18	0	19	13	0	23	0	0	8	0	0	0	0	0	0
ENSG00000261242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261245	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261247	0	1.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261251	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000261253	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0
ENSG00000261254	111.38	116.31	0	41.55	2.34	42.89	69.77	5.01	116.01	44.77	51.92	5.68	0	0	0	0
ENSG00000261257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261265	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0
