AC   MIPF0000001
ID   mir-17
MI   MI0008892  tca-mir-1
MI   MI0008968  dan-mir-1
MI   MI0009075  der-mir-1
MI   MI0009155  dgr-mir-1
MI   MI0009248  dmo-mir-1
MI   MI0009278  dpe-mir-1
MI   MI0009376  dse-mir-1
MI   MI0009432  dsi-mir-1
MI   MI0009527  dvi-mir-1
MI   MI0009555  dwi-mir-1
MI   MI0009655  dya-mir-1
//
AC   MIPF0000039
ID   mir-34
MI   MI0000005  cel-mir-34
MI   MI0000268  hsa-mir-34a
MI   MI0000371  dme-mir-34
MI   MI0000403  mmu-mir-34c
MI   MI0000404  mmu-mir-34b
MI   MI0000494  cbr-mir-34
MI   MI0000584  mmu-mir-34a
MI   MI0000742  hsa-mir-34b
MI   MI0000743  hsa-mir-34c
MI   MI0000875  rno-mir-34b
MI   MI0000876  rno-mir-34c
MI   MI0000877  rno-mir-34a
MI   MI0001251  gga-mir-34a
MI   MI0001260  gga-mir-34b
MI   MI0001261  gga-mir-34c
MI   MI0001317  dps-mir-34
MI   MI0001365  dre-mir-34
MI   MI0002796  ggo-mir-34a
MI   MI0002797  age-mir-34a
MI   MI0002798  ppa-mir-34a
MI   MI0002799  ppy-mir-34a
MI   MI0002800  ptr-mir-34a
MI   MI0002801  mml-mir-34a
MI   MI0002802  sla-mir-34a
MI   MI0002803  lla-mir-34a
MI   MI0002804  mne-mir-34a
MI   MI0003690  dre-mir-34b
MI   MI0004763  bta-mir-34b
MI   MI0004774  dre-mir-34c
MI   MI0004816  xtr-mir-34a
MI   MI0004817  xtr-mir-34b-2
MI   MI0004818  xtr-mir-34b-4
MI   MI0004924  xtr-mir-34b-3
MI   MI0004925  xtr-mir-34b-1
MI   MI0004975  bmo-mir-34
MI   MI0005068  bta-mir-34c
MI   MI0005280  mdo-mir-34a
MI   MI0005464  bta-mir-34a
MI   MI0005739  ame-mir-34
MI   MI0006239  aga-mir-34
MI   MI0006850  oan-mir-34
MI   MI0007158  cin-mir-34
MI   MI0007188  csa-mir-34
MI   MI0007604  mml-mir-34b
MI   MI0007605  mml-mir-34c
MI   MI0008101  cfa-mir-34a
MI   MI0008106  cfa-mir-34c
MI   MI0008216  ssc-mir-34a
MI   MI0008632  ptr-mir-34b
MI   MI0008633  ptr-mir-34c
MI   MI0008906  tca-mir-34
MI   MI0008974  dan-mir-34
MI   MI0009046  der-mir-34
MI   MI0009170  dgr-mir-34
MI   MI0009209  dmo-mir-34
MI   MI0009269  dpe-mir-34
MI   MI0009349  dse-mir-34
MI   MI0009405  dsi-mir-34
MI   MI0009523  dvi-mir-34
MI   MI0009551  dwi-mir-34
MI   MI0009653  dya-mir-34
//
AC   MIPF0000040
ID   mir-199
MI   MI0000241  mmu-mir-199a-1
MI   MI0000242  hsa-mir-199a-1
MI   MI0000281  hsa-mir-199a-2
MI   MI0000282  hsa-mir-199b
MI   MI0000713  mmu-mir-199a-2
MI   MI0000714  mmu-mir-199b
MI   MI0000941  rno-mir-199a
MI   MI0001220  gga-mir-199-2
MI   MI0001245  gga-mir-199-1
MI   MI0001373  dre-mir-199-1
MI   MI0001374  dre-mir-199-2
MI   MI0001375  dre-mir-199-3
MI   MI0002830  ggo-mir-199a
MI   MI0002831  ppa-mir-199a
MI   MI0002832  ppy-mir-199a
MI   MI0002833  ptr-mir-199a-2
MI   MI0002834  mml-mir-199a-1
MI   MI0002835  sla-mir-199a
MI   MI0002836  lla-mir-199a
MI   MI0002837  mne-mir-199a
MI   MI0003275  fru-mir-199-3
MI   MI0003276  tni-mir-199-3
MI   MI0003329  fru-mir-199-2
MI   MI0003330  tni-mir-199-2
MI   MI0003358  fru-mir-199-1
MI   MI0003359  tni-mir-199-1
MI   MI0004758  bta-mir-199a
MI   MI0004859  xtr-mir-199a
MI   MI0004944  xtr-mir-199b
MI   MI0005036  bta-mir-199b
MI   MI0005314  mdo-mir-199b
MI   MI0006890  oan-mir-199
MI   MI0007662  mml-mir-199a-2
MI   MI0008042  cfa-mir-199-1
MI   MI0008124  cfa-mir-199-2
MI   MI0008151  cfa-mir-199-3
MI   MI0008219  ssc-mir-199b
MI   MI0008571  ptr-mir-199a-1
MI   MI0008572  ptr-mir-199b
//
AC   MIPF0000041
ID   mir-24
MI   MI0000080  hsa-mir-24-1
MI   MI0000081  hsa-mir-24-2
MI   MI0000231  mmu-mir-24-1
MI   MI0000572  mmu-mir-24-2
MI   MI0000854  rno-mir-24-1
MI   MI0000855  rno-mir-24-2
MI   MI0001275  gga-mir-24
MI   MI0001918  dre-mir-24-4
MI   MI0001919  dre-mir-24-2
MI   MI0001920  dre-mir-24-3
MI   MI0001921  dre-mir-24-1
MI   MI0002428  ssc-mir-24
MI   MI0002637  mml-mir-24-1
MI   MI0002638  ppy-mir-24-1
MI   MI0002639  mne-mir-24-1
MI   MI0002640  ppa-mir-24-1
MI   MI0003037  ggo-mir-24
MI   MI0003042  ppa-mir-24-2
MI   MI0003047  ppy-mir-24-2
MI   MI0003050  ptr-mir-24-2
MI   MI0003053  mml-mir-24-2
MI   MI0003058  mne-mir-24-2
MI   MI0003413  fru-mir-24-1
MI   MI0003414  tni-mir-24-1
MI   MI0003433  fru-mir-24-2
MI   MI0003434  tni-mir-24-2
MI   MI0004895  xtr-mir-24a
MI   MI0004896  xtr-mir-24b
MI   MI0005053  bta-mir-24-2
MI   MI0005365  mdo-mir-24-2
MI   MI0005368  mdo-mir-24-1
MI   MI0006757  oan-mir-24
MI   MI0008010  cfa-mir-24-1
MI   MI0008041  cfa-mir-24-2
MI   MI0008588  ptr-mir-24-1
//
AC   MIPF0000042
ID   mir-204
MI   MI0000247  mmu-mir-204
MI   MI0000284  hsa-mir-204
MI   MI0000287  hsa-mir-211
MI   MI0000708  mmu-mir-211
MI   MI0000946  rno-mir-204
MI   MI0000951  rno-mir-211
MI   MI0001225  gga-mir-204-2
MI   MI0001271  gga-mir-204-1
MI   MI0001377  dre-mir-204-1
MI   MI0002042  dre-mir-204-2
MI   MI0002043  dre-mir-204-3
MI   MI0002458  ssc-mir-204
MI   MI0002838  ptr-mir-204
MI   MI0002839  ggo-mir-204
MI   MI0002840  ppy-mir-204
MI   MI0002841  sla-mir-204
MI   MI0002842  mne-mir-204
MI   MI0002843  ppa-mir-204
MI   MI0002850  mml-mir-211
MI   MI0002851  ppy-mir-211
MI   MI0002852  mne-mir-211
MI   MI0003251  tni-mir-204b
MI   MI0003465  fru-mir-204
MI   MI0003466  tni-mir-204a
MI   MI0003711  gga-mir-211
MI   MI0004948  xtr-mir-204-2
MI   MI0004949  xtr-mir-204-1
MI   MI0005316  mdo-mir-204
MI   MI0005462  bta-mir-204
MI   MI0006689  oan-mir-204
MI   MI0007665  mml-mir-204
MI   MI0007993  cfa-mir-204
MI   MI0008581  ptr-mir-211
//
AC   MIPF0000043
ID   mir-26
MI   MI0000083  hsa-mir-26a-1
MI   MI0000084  hsa-mir-26b
MI   MI0000573  mmu-mir-26a-1
MI   MI0000575  mmu-mir-26b
MI   MI0000706  mmu-mir-26a-2
MI   MI0000750  hsa-mir-26a-2
MI   MI0000857  rno-mir-26a
MI   MI0000858  rno-mir-26b
MI   MI0001187  gga-mir-26a
MI   MI0001923  dre-mir-26a-1
MI   MI0001925  dre-mir-26a-2
MI   MI0001926  dre-mir-26a-3
MI   MI0001927  dre-mir-26b
MI   MI0002429  ssc-mir-26a
MI   MI0002641  ptr-mir-26a-1
MI   MI0002642  ggo-mir-26a
MI   MI0002643  ppy-mir-26a
MI   MI0002644  lla-mir-26a
MI   MI0002645  mne-mir-26a
MI   MI0002646  mml-mir-26a-1
MI   MI0002647  ppa-mir-26a
MI   MI0003369  fru-mir-26
MI   MI0003370  tni-mir-26
MI   MI0004731  bta-mir-26a
MI   MI0004745  bta-mir-26b
MI   MI0004807  xtr-mir-26-1
MI   MI0004808  xtr-mir-26-2
MI   MI0006777  oan-mir-26
MI   MI0007593  mml-mir-26a-2
MI   MI0007594  mml-mir-26b
MI   MI0007990  cfa-mir-26a-2
MI   MI0008058  cfa-mir-26a-1
MI   MI0008088  cfa-mir-26b
MI   MI0008589  ptr-mir-26a-2
MI   MI0008590  ptr-mir-26b
//
AC   MIPF0000044
ID   mir-219
MI   MI0000296  hsa-mir-219-1
MI   MI0000358  dme-mir-219
MI   MI0000702  mmu-mir-219-1
MI   MI0000740  hsa-mir-219-2
MI   MI0000741  mmu-mir-219-2
MI   MI0000959  rno-mir-219-1
MI   MI0000960  rno-mir-219-2
MI   MI0001246  gga-mir-219
MI   MI0001328  dps-mir-219
MI   MI0001384  dre-mir-219-1
MI   MI0001385  dre-mir-219-2
MI   MI0001582  ame-mir-219
MI   MI0001611  aga-mir-219
MI   MI0002054  dre-mir-219-3
MI   MI0002884  mml-mir-219-1
MI   MI0002885  ggo-mir-219
MI   MI0002886  ppy-mir-219
MI   MI0003215  fru-mir-219-2
MI   MI0003216  tni-mir-219-2
MI   MI0003411  fru-mir-219-1
MI   MI0003412  tni-mir-219-1
MI   MI0004873  xtr-mir-219
MI   MI0005323  mdo-mir-219
MI   MI0006721  oan-mir-219
MI   MI0007178  cin-mir-219
MI   MI0007204  csa-mir-219
MI   MI0007676  mml-mir-219-2
MI   MI0008007  cfa-mir-219-1
MI   MI0008150  cfa-mir-219-2
MI   MI0008584  ptr-mir-219-1
MI   MI0008585  ptr-mir-219-2
MI   MI0008919  tca-mir-219
MI   MI0009012  dan-mir-219
MI   MI0009094  der-mir-219
MI   MI0009104  dgr-mir-219
MI   MI0009192  dmo-mir-219
MI   MI0009273  dpe-mir-219
MI   MI0009386  dse-mir-219
MI   MI0009433  dsi-mir-219
MI   MI0009546  dvi-mir-219
MI   MI0009578  dwi-mir-219
MI   MI0009682  dya-mir-219
//
AC   MIPF0000045
ID   MIR164
MI   MI0000197  ath-MIR164a
MI   MI0000198  ath-MIR164b
MI   MI0000668  osa-MIR164a
MI   MI0000669  osa-MIR164b
MI   MI0001087  ath-MIR164c
MI   MI0001103  osa-MIR164c
MI   MI0001104  osa-MIR164d
MI   MI0001105  osa-MIR164e
MI   MI0001159  osa-MIR164f
MI   MI0001469  zma-MIR164a
MI   MI0001470  zma-MIR164d
MI   MI0001471  zma-MIR164b
MI   MI0001472  zma-MIR164c
MI   MI0001512  sbi-MIR164
MI   MI0001549  sbi-MIR164b
MI   MI0001852  sbi-MIR164c
MI   MI0002212  ptc-MIR164a
MI   MI0002213  ptc-MIR164b
MI   MI0002214  ptc-MIR164c
MI   MI0002215  ptc-MIR164d
MI   MI0002216  ptc-MIR164e
MI   MI0002217  ptc-MIR164f
MI   MI0006173  tae-MIR164
MI   MI0006478  bna-MIR164
MI   MI0006503  vvi-MIR164a
MI   MI0006504  vvi-MIR164b
MI   MI0006505  vvi-MIR164c
MI   MI0006506  vvi-MIR164d
MI   MI0007209  gma-MIR164
//
AC   MIPF0000046
ID   mir-101
MI   MI0000103  hsa-mir-101-1
MI   MI0000148  mmu-mir-101a
MI   MI0000648  rno-mir-101b
MI   MI0000649  mmu-mir-101b
MI   MI0000739  hsa-mir-101-2
MI   MI0000886  rno-mir-101a
MI   MI0001270  gga-mir-101
MI   MI0001960  dre-mir-101a
MI   MI0001961  dre-mir-101b
MI   MI0002717  ggo-mir-101
MI   MI0002718  sla-mir-101
MI   MI0002719  age-mir-101
MI   MI0002720  ppa-mir-101
MI   MI0002721  ppy-mir-101
MI   MI0002722  ptr-mir-101-1
MI   MI0002723  mml-mir-101-1
MI   MI0002724  lla-mir-101
MI   MI0002725  mne-mir-101
MI   MI0003217  fru-mir-101a
MI   MI0003218  tni-mir-101a
MI   MI0003371  fru-mir-101b
MI   MI0003372  tni-mir-101b
MI   MI0004735  bta-mir-101
MI   MI0004903  xtr-mir-101a-2
MI   MI0004928  xtr-mir-101a-1
MI   MI0005282  mdo-mir-101-2
MI   MI0005283  mdo-mir-101-1
MI   MI0006790  oan-mir-101-1
MI   MI0006955  oan-mir-101-2
MI   MI0007558  gga-mir-101-2
MI   MI0007610  mml-mir-101-2
MI   MI0007995  cfa-mir-101-2
MI   MI0008107  cfa-mir-101-1
MI   MI0008408  ptr-mir-101-2
//
AC   MIPF0000047
ID   MIR396
MI   MI0001013  ath-MIR396a
MI   MI0001014  ath-MIR396b
MI   MI0001046  osa-MIR396a
MI   MI0001047  osa-MIR396b
MI   MI0001048  osa-MIR396c
MI   MI0001538  sbi-MIR396b
MI   MI0001539  sbi-MIR396a
MI   MI0001540  sbi-MIR396c
MI   MI0001702  osa-MIR396d
MI   MI0001703  osa-MIR396e
MI   MI0001755  sof-MIR396
MI   MI0001785  gma-MIR396a
MI   MI0001786  gma-MIR396b
MI   MI0001800  zma-MIR396b
MI   MI0001801  zma-MIR396a
MI   MI0002325  ptc-MIR396a
MI   MI0002326  ptc-MIR396b
MI   MI0002327  ptc-MIR396c
MI   MI0002328  ptc-MIR396d
MI   MI0002329  ptc-MIR396e
MI   MI0002330  ptc-MIR396f
MI   MI0002331  ptc-MIR396g
MI   MI0005650  ghr-MIR396a
MI   MI0005651  ghr-MIR396b
MI   MI0005773  bna-MIR396a
MI   MI0005788  pta-MIR396
MI   MI0006060  smo-MIR396
MI   MI0006569  vvi-MIR396a
MI   MI0006570  vvi-MIR396b
MI   MI0006571  vvi-MIR396d
MI   MI0007955  vvi-MIR396c
//
AC   MIPF0000048
ID   mir-128
MI   MI0000155  mmu-mir-128-1
MI   MI0000447  hsa-mir-128-1
MI   MI0000726  mmu-mir-128-2
MI   MI0000727  hsa-mir-128-2
MI   MI0000900  rno-mir-128-1
MI   MI0000901  rno-mir-128-2
MI   MI0001192  gga-mir-128-2
MI   MI0001217  gga-mir-128-1
MI   MI0001980  dre-mir-128-1
MI   MI0001981  dre-mir-128-2
MI   MI0002451  ssc-mir-128
MI   MI0002518  mml-mir-128a
MI   MI0002519  ptr-mir-128-1
MI   MI0002520  ppy-mir-128
MI   MI0002521  sla-mir-128
MI   MI0002522  age-mir-128
MI   MI0002523  ppa-mir-128
MI   MI0003346  fru-mir-128-2
MI   MI0003347  tni-mir-128-2
MI   MI0003421  fru-mir-128-1
MI   MI0003422  tni-mir-128-1
MI   MI0004755  bta-mir-128-1
MI   MI0004828  xtr-mir-128-2
MI   MI0004932  xtr-mir-128-1
MI   MI0005293  mdo-mir-128
MI   MI0006787  oan-mir-128-1
MI   MI0006892  oan-mir-128-2
MI   MI0007617  mml-mir-128b
MI   MI0008032  cfa-mir-128-1
MI   MI0008057  cfa-mir-128-2
MI   MI0008482  ptr-mir-128-2
//
AC   MIPF0000049
ID   mir-2
MI   MI0000004  cel-mir-2
MI   MI0000117  dme-mir-2a-1
MI   MI0000118  dme-mir-2a-2
MI   MI0000119  dme-mir-2b-1
MI   MI0000120  dme-mir-2b-2
MI   MI0000133  dme-mir-13a
MI   MI0000134  dme-mir-13b-1
MI   MI0000135  dme-mir-13b-2
MI   MI0000431  dme-mir-2c
MI   MI0001290  dps-mir-2a-1
MI   MI0001291  dps-mir-2a-2
MI   MI0001292  dps-mir-2b-1
MI   MI0001293  dps-mir-2b-2
MI   MI0001294  dps-mir-2c
MI   MI0001310  dps-mir-13a
MI   MI0001311  dps-mir-13b-1
MI   MI0001312  dps-mir-13b-2
MI   MI0001589  ame-mir-2-1
MI   MI0001590  ame-mir-2-2
MI   MI0001607  aga-mir-13b
MI   MI0005131  sme-mir-2a-1
MI   MI0005132  sme-mir-2a-2
MI   MI0005133  sme-mir-2b
MI   MI0005134  sme-mir-2c
MI   MI0005135  sme-mir-2d
MI   MI0005730  ame-mir-13a
MI   MI0005732  ame-mir-2-3
MI   MI0008339  bmo-mir-2a-2
MI   MI0008340  bmo-mir-2b
MI   MI0008341  bmo-mir-13a
MI   MI0008342  bmo-mir-13b
MI   MI0008894  tca-mir-2-1
MI   MI0008895  tca-mir-2-2
MI   MI0008901  tca-mir-13a
MI   MI0008902  tca-mir-13b
MI   MI0008951  dan-mir-2a-2
MI   MI0008954  dan-mir-2b
MI   MI0008957  dan-mir-13a
MI   MI0008963  dan-mir-13b-1
MI   MI0008976  dan-mir-2c
MI   MI0008986  dan-mir-2a-1
MI   MI0008989  dan-mir-13b-2
MI   MI0009023  der-mir-13b-2
MI   MI0009039  der-mir-13b-1
MI   MI0009049  der-mir-2a-2
MI   MI0009059  der-mir-2a-1
MI   MI0009076  der-mir-2b-1
MI   MI0009081  der-mir-2c
MI   MI0009092  der-mir-13a
MI   MI0009096  der-mir-2b-2
MI   MI0009110  dgr-mir-2b
MI   MI0009151  dgr-mir-13b-1
MI   MI0009153  dgr-mir-2a-1
MI   MI0009165  dgr-mir-2a-2
MI   MI0009166  dgr-mir-13b-2
MI   MI0009168  dgr-mir-13a
MI   MI0009180  dgr-mir-2c
MI   MI0009190  dmo-mir-13b-2
MI   MI0009203  dmo-mir-2b
MI   MI0009205  dmo-mir-2c
MI   MI0009214  dmo-mir-13a
MI   MI0009225  dmo-mir-2a-2
MI   MI0009242  dmo-mir-2a-1
MI   MI0009251  dmo-mir-13b-1
MI   MI0009260  dpe-mir-13a
MI   MI0009265  dpe-mir-13b-2
MI   MI0009282  dpe-mir-2a-2
MI   MI0009290  dpe-mir-2c
MI   MI0009291  dpe-mir-13b-1
MI   MI0009293  dpe-mir-2b
MI   MI0009298  dpe-mir-2a-1
MI   MI0009339  dse-mir-2c
MI   MI0009342  dse-mir-2b-1
MI   MI0009345  dse-mir-2b-2
MI   MI0009348  dse-mir-13a
MI   MI0009378  dse-mir-13b-2
MI   MI0009380  dse-mir-13b-1
MI   MI0009382  dse-mir-2a-3
MI   MI0009392  dse-mir-2a-2
MI   MI0009397  dse-mir-2a-1
MI   MI0009410  dsi-mir-13b-2
MI   MI0009418  dsi-mir-2a-1
MI   MI0009419  dsi-mir-2c
MI   MI0009421  dsi-mir-13b-1
MI   MI0009423  dsi-mir-2b-1
MI   MI0009443  dsi-mir-2a-2
MI   MI0009447  dsi-mir-13a
MI   MI0009451  dsi-mir-2b-2
MI   MI0009476  dvi-mir-2a-2
MI   MI0009477  dvi-mir-2a-1
MI   MI0009478  dvi-mir-2c
MI   MI0009480  dvi-mir-13a
MI   MI0009504  dvi-mir-13b-1
MI   MI0009518  dvi-mir-2b
MI   MI0009521  dvi-mir-13b-2
MI   MI0009557  dwi-mir-13b-1
MI   MI0009571  dwi-mir-2a-2
MI   MI0009575  dwi-mir-2a-1
MI   MI0009583  dwi-mir-2b
MI   MI0009597  dwi-mir-13a
MI   MI0009603  dwi-mir-2c
MI   MI0009606  dwi-mir-13b-2
MI   MI0009630  dya-mir-13b-2
MI   MI0009647  dya-mir-2b-2
MI   MI0009658  dya-mir-13b-1
MI   MI0009662  dya-mir-2b-1
MI   MI0009667  dya-mir-13a
MI   MI0009672  dya-mir-2c
MI   MI0009681  dya-mir-2a-2
MI   MI0009690  dya-mir-2a-1
//
AC   MIPF0000050
ID   mir-153
MI   MI0000175  mmu-mir-153
MI   MI0000463  hsa-mir-153-1
MI   MI0000464  hsa-mir-153-2
MI   MI0000922  rno-mir-153
MI   MI0001188  gga-mir-153
MI   MI0002019  dre-mir-153b
MI   MI0002021  dre-mir-153a
MI   MI0002022  dre-mir-153c
MI   MI0002454  ssc-mir-153
MI   MI0002563  mml-mir-153-1
MI   MI0002564  ppy-mir-153
MI   MI0002565  mne-mir-153-1
MI   MI0002566  mml-mir-153-2
MI   MI0002567  ggo-mir-153
MI   MI0002568  mne-mir-153-2
MI   MI0003327  fru-mir-153b
MI   MI0003328  tni-mir-153b
MI   MI0003339  fru-mir-153a
MI   MI0003340  tni-mir-153a
MI   MI0004847  xtr-mir-153-1
MI   MI0004940  xtr-mir-153-2
MI   MI0006786  oan-mir-153
MI   MI0007169  cin-mir-153
MI   MI0007197  csa-mir-153
MI   MI0008553  ptr-mir-153
//
AC   MIPF0000051
ID   mir-221
MI   MI0000298  hsa-mir-221
MI   MI0000299  hsa-mir-222
MI   MI0000709  mmu-mir-221
MI   MI0000710  mmu-mir-222
MI   MI0000961  rno-mir-221
MI   MI0000962  rno-mir-222
MI   MI0001177  gga-mir-222
MI   MI0001178  gga-mir-221
MI   MI0001387  dre-mir-221
MI   MI0001388  dre-mir-222
MI   MI0002892  mml-mir-221
MI   MI0002893  ggo-mir-221
MI   MI0002894  ppy-mir-221
MI   MI0002895  ppa-mir-221
MI   MI0002896  age-mir-222
MI   MI0003219  fru-mir-222
MI   MI0003220  tni-mir-222
MI   MI0003221  fru-mir-221
MI   MI0003222  tni-mir-221
MI   MI0004743  bta-mir-221
MI   MI0004744  bta-mir-222
MI   MI0004874  xtr-mir-222
MI   MI0004953  xtr-mir-221
MI   MI0005347  mdo-mir-222a
MI   MI0005348  mdo-mir-221
MI   MI0006822  oan-mir-222b
MI   MI0006865  oan-mir-222a
MI   MI0006866  oan-mir-221
MI   MI0007680  mml-mir-222
MI   MI0008183  cfa-mir-221
MI   MI0008221  ssc-mir-221
MI   MI0008587  ptr-mir-221
//
AC   MIPF0000052
ID   MIR478
MI   MI0002370  ptc-MIR478a
MI   MI0002371  ptc-MIR478b
MI   MI0002372  ptc-MIR478c
MI   MI0002373  ptc-MIR478d
MI   MI0002374  ptc-MIR478e
MI   MI0002375  ptc-MIR478f
MI   MI0002376  ptc-MIR478h
MI   MI0002377  ptc-MIR478i
MI   MI0002378  ptc-MIR478j
MI   MI0002379  ptc-MIR478k
MI   MI0002380  ptc-MIR478l
MI   MI0002381  ptc-MIR478m
MI   MI0002382  ptc-MIR478n
MI   MI0002383  ptc-MIR478o
MI   MI0002384  ptc-MIR478p
MI   MI0002385  ptc-MIR478q
MI   MI0002386  ptc-MIR478r
MI   MI0002387  ptc-MIR478s
MI   MI0002388  ptc-MIR478u
//
AC   MIPF0000053
ID   mir-22
MI   MI0000078  hsa-mir-22
MI   MI0000570  mmu-mir-22
MI   MI0000851  rno-mir-22
MI   MI0001910  dre-mir-22a-1
MI   MI0001911  dre-mir-22a-2
MI   MI0001912  dre-mir-22b
MI   MI0002628  age-mir-22
MI   MI0002629  ppa-mir-22
MI   MI0002630  lca-mir-22
MI   MI0002631  mml-mir-22
MI   MI0002632  ppy-mir-22
MI   MI0002633  ptr-mir-22
MI   MI0002634  sla-mir-22
MI   MI0002635  lla-mir-22
MI   MI0002636  mne-mir-22
MI   MI0003381  fru-mir-22b
MI   MI0003382  tni-mir-22b
MI   MI0003463  fru-mir-22a
MI   MI0003464  tni-mir-22a
MI   MI0004912  xtr-mir-22
MI   MI0005041  bta-mir-22
MI   MI0005276  mdo-mir-22
MI   MI0006761  oan-mir-22
MI   MI0006982  gga-mir-22
MI   MI0008157  cfa-mir-22
//
AC   MIPF0000054
ID   mir-216
MI   MI0000292  hsa-mir-216a
MI   MI0000699  mmu-mir-216a
MI   MI0000955  rno-mir-216a
MI   MI0001200  gga-mir-216
MI   MI0001382  dre-mir-216a-1
MI   MI0002047  dre-mir-216a-2
MI   MI0002048  dre-mir-216b-1
MI   MI0002049  dre-mir-216b-2
MI   MI0002424  ssc-mir-216
MI   MI0002861  lca-mir-216
MI   MI0002862  ptr-mir-216a
MI   MI0002863  ggo-mir-216
MI   MI0002864  ppy-mir-216
MI   MI0002865  ppa-mir-216
MI   MI0003291  fru-mir-216a
MI   MI0003292  tni-mir-216a
MI   MI0003293  fru-mir-216b
MI   MI0003294  tni-mir-216b
MI   MI0004126  mmu-mir-216b
MI   MI0004869  xtr-mir-216
MI   MI0005320  mdo-mir-216
MI   MI0005569  hsa-mir-216b
MI   MI0006924  oan-mir-216
MI   MI0007176  cin-mir-216
MI   MI0007201  csa-mir-216a
MI   MI0007672  mml-mir-216a
MI   MI0007673  mml-mir-216b
MI   MI0007987  cfa-mir-216
MI   MI0008205  gga-mir-216b
MI   MI0008582  ptr-mir-216b
//
AC   MIPF0000055
ID   mir-194
MI   MI0000236  mmu-mir-194-1
MI   MI0000488  hsa-mir-194-1
MI   MI0000732  hsa-mir-194-2
MI   MI0000733  mmu-mir-194-2
MI   MI0000937  rno-mir-194-1
MI   MI0000938  rno-mir-194-2
MI   MI0001202  gga-mir-194
MI   MI0002033  dre-mir-194a
MI   MI0002034  dre-mir-194b
MI   MI0003024  mml-mir-194-1
MI   MI0003026  ptr-mir-194
MI   MI0003028  ppy-mir-194
MI   MI0003030  ggo-mir-194
MI   MI0003032  mne-mir-194
MI   MI0003034  age-mir-194
MI   MI0003259  fru-mir-194
MI   MI0003260  tni-mir-194
MI   MI0004857  xtr-mir-194-1
MI   MI0004858  xtr-mir-194-2
MI   MI0006782  oan-mir-194-1
MI   MI0006795  oan-mir-194-2
MI   MI0007657  mml-mir-194-2
MI   MI0008091  cfa-mir-194
//
AC   MIPF0000056
ID   mir-148
MI   MI0000174  mmu-mir-152
MI   MI0000253  hsa-mir-148a
MI   MI0000462  hsa-mir-152
MI   MI0000550  mmu-mir-148a
MI   MI0000616  rno-mir-148b
MI   MI0000617  mmu-mir-148b
MI   MI0000811  hsa-mir-148b
MI   MI0000921  rno-mir-152
MI   MI0001189  gga-mir-148a
MI   MI0002015  dre-mir-148
MI   MI0002017  dre-mir-152
MI   MI0002418  ssc-mir-148a
MI   MI0003277  fru-mir-148
MI   MI0003278  tni-mir-148
MI   MI0003467  fru-mir-152
MI   MI0003468  tni-mir-152
MI   MI0004737  bta-mir-148a
MI   MI0004845  xtr-mir-148b
MI   MI0004905  xtr-mir-148a
MI   MI0005030  bta-mir-148b
MI   MI0005306  mdo-mir-152
MI   MI0006868  oan-mir-148
MI   MI0007638  mml-mir-148a
MI   MI0007639  mml-mir-148b
MI   MI0007643  mml-mir-152
MI   MI0008018  cfa-mir-148a
MI   MI0008069  cfa-mir-148b
MI   MI0008162  cfa-mir-152
MI   MI0008547  ptr-mir-148a
MI   MI0008548  ptr-mir-148b
MI   MI0008552  ptr-mir-152
//
AC   MIPF0000057
ID   mir-28
MI   MI0000086  hsa-mir-28
MI   MI0000173  mmu-mir-151
MI   MI0000647  rno-mir-151
MI   MI0000690  mmu-mir-28
MI   MI0000809  hsa-mir-151
MI   MI0000861  rno-mir-28
MI   MI0002430  ssc-mir-28
MI   MI0002648  age-mir-28
MI   MI0002649  mml-mir-28
MI   MI0002650  ptr-mir-28
MI   MI0002651  ggo-mir-28
MI   MI0002652  ppy-mir-28
MI   MI0002653  mne-mir-28
MI   MI0002654  sla-mir-28
MI   MI0002655  lla-mir-28
MI   MI0002656  ppa-mir-28
MI   MI0004738  bta-mir-151
MI   MI0007642  mml-mir-151
MI   MI0008011  cfa-mir-151
MI   MI0008082  cfa-mir-28
MI   MI0008551  ptr-mir-151
//
AC   MIPF0000058
ID   mir-205
MI   MI0000248  mmu-mir-205
MI   MI0000285  hsa-mir-205
MI   MI0000947  rno-mir-205
MI   MI0001238  gga-mir-205b
MI   MI0001267  gga-mir-205a
MI   MI0001378  dre-mir-205
MI   MI0002440  ssc-mir-205
MI   MI0002844  ggo-mir-205
MI   MI0002845  age-mir-205
MI   MI0002846  ppa-mir-205
MI   MI0002847  ptr-mir-205
MI   MI0002848  lla-mir-205
MI   MI0002849  mne-mir-205
MI   MI0003281  fru-mir-205
MI   MI0003282  tni-mir-205
MI   MI0004759  bta-mir-205
MI   MI0004862  xtr-mir-205b
MI   MI0004950  xtr-mir-205a
MI   MI0006703  oan-mir-205
MI   MI0007666  mml-mir-205
//
AC   MIPF0000059
ID   mir-184
MI   MI0000226  mmu-mir-184
MI   MI0000354  dme-mir-184
MI   MI0000481  hsa-mir-184
MI   MI0000929  rno-mir-184
MI   MI0001227  gga-mir-184
MI   MI0001326  dps-mir-184
MI   MI0001580  ame-mir-184
MI   MI0001609  aga-mir-184
MI   MI0002026  dre-mir-184
MI   MI0002421  ssc-mir-184
MI   MI0002602  ptr-mir-184
MI   MI0002603  ppy-mir-184
MI   MI0002604  mne-mir-184
